dtime,ppo2,ppn2,ppco2
2019-09-19 13:54:18.901999872,158.869937133026,570.224343287201,2.93351087371767
2019-09-19 14:04:18.901999872,159.00036173357,570.471974945106,2.85146801421791
2019-09-19 14:11:18.901999872,158.112345040398,569.04748875206,3.27854253952026
2019-09-19 14:16:18.901999872,158.725098998919,569.897258412628,3.12867538915753
2019-09-19 14:21:18.901999872,158.925396563282,569.898442073212,3.22046784357086
2019-09-19 14:27:18.901999872,158.850209456635,570.002505566177,3.11253895901218
2019-09-19 14:33:19.096999936,158.76385155323,570.341575004158,2.96322587893561
2019-09-19 14:43:16.901999872,158.765343458757,570.33614989315,2.97849305833995
2019-09-19 14:53:18.901999872,158.765405107746,570.236278531418,2.96020006950781
2019-09-19 15:00:18.901999872,158.720475324764,570.289444619293,3.11577109989911
2019-09-19 15:05:18.901999872,158.86658342804,570.22528035183,3.12697349176258
2019-09-19 15:10:18.901999872,158.955542918768,570.213887618713,3.27409071192205
2019-09-19 15:16:18.901999872,158.877544618235,570.358688763428,3.12928513618663
2019-09-19 15:22:18.901999872,158.719550589933,570.381671506424,3.00898734530598
2019-09-19 15:32:18.901999872,158.786797306833,570.525930140038,3.01432634038255
2019-09-19 15:42:18.901999872,158.590457607546,570.321452774239,3.18536259755447
2019-09-19 15:49:18.901999872,158.922745656767,570.202396247215,2.86807760035172
2019-09-19 15:54:18.901999872,158.946246251268,570.151301565361,3.10608353928044
2019-09-19 15:59:18.901999872,158.984826188412,569.837187638016,3.26555309759617
2019-09-19 16:05:18.901999872,158.947997082548,570.183704273834,3.08721201321974
2019-09-19 16:11:18.901999872,158.778030820637,570.503489908142,3.01565872915134
2019-09-19 16:21:18.901999872,158.823897668247,570.634678956146,3.03082823343918
2019-09-19 16:31:17.096999936,158.489809468555,570.277460055885,3.25364636603653
2019-09-19 16:38:18.901999872,158.894547409325,570.399377095985,2.88678729781702
2019-09-19 16:43:18.901999872,158.969561898804,570.23085342041,3.05712904060036
2019-09-19 16:48:19.096999936,158.970967495747,569.917183365784,3.31548184295118
2019-09-19 16:54:18.901999872,158.96132559391,570.130291590004,3.071018943066
2019-09-19 17:00:18.901999872,158.675372924614,570.39405062336,3.07258579064503
2019-09-19 17:10:18.901999872,158.659664762287,570.398982542458,3.07094168917701
2019-09-19 17:20:18.901999872,158.311298656807,569.929266567574,3.29822513508886
2019-09-19 17:27:18.901999872,158.768462897587,570.121907327538,3.10777715259254
2019-09-19 17:32:18.901999872,158.895743399706,570.135420785866,3.19492435570553
2019-09-19 17:37:18.901999872,159.040815799971,569.958512847824,3.29621961642444
2019-09-19 17:43:18.901999872,158.920957836094,569.958858082161,3.15528848697722
2019-09-19 17:49:18.901999872,158.65664396184,570.168711239777,3.11367676816031
2019-09-19 17:59:18.901999872,158.647889805441,570.358836721001,3.1425234859027
2019-09-19 18:09:19.096999936,158.308721729078,569.86308021328,3.30256021491468
2019-09-19 18:16:18.901999872,158.792000481482,570.094239261398,2.93793129886225
2019-09-19 18:21:18.901999872,158.743322439985,569.885471125984,3.18461934193417
2019-09-19 18:26:18.901999872,159.071973198872,570.041467727051,3.25457379801065
2019-09-19 18:32:18.901999872,158.869345302734,570.052416587448,3.17820283812657
2019-09-19 18:38:18.901999872,158.612416977329,570.400166203041,3.04330521814451
2019-09-19 18:48:19.096999936,158.646299261532,570.448400371818,3.08976042829111
2019-09-19 18:58:18.901999872,158.372059900093,569.85706327198,3.1981690190433
2019-09-19 19:05:18.901999872,158.78637809371,570.504821526299,2.93122465950146
2019-09-19 19:10:18.901999872,158.849691605129,570.096507944183,3.08273687459767
2019-09-19 19:15:18.901999872,159.02086618722,570.01621630127,3.22345492972761
2019-09-19 19:21:18.901999872,158.822590709686,570.050739734955,3.10914518218294
2019-09-19 19:27:18.901999872,158.608865995579,570.366481195602,3.05123655319691
2019-09-19 19:37:18.901999872,158.589212297974,570.296990455513,3.08351095471233
2019-09-19 19:47:16.901999872,158.263570009737,569.994515857239,3.28718765427023
2019-09-19 19:54:25.096999936,158.776279989357,570.12960112133,3.04472198896661
2019-09-19 19:59:18.901999872,158.938083925161,570.161609276276,3.11528985248089
2019-09-19 20:04:18.901999872,159.146815071182,570.132264357643,3.17853381613478
2019-09-19 20:10:18.901999872,158.979376417809,570.125014436569,3.11490994058788
2019-09-19 20:16:18.901999872,158.547685539169,570.296447944412,3.12988447994888
2019-09-19 20:26:18.901999872,158.550188488112,570.513698980675,3.13779635703921
2019-09-19 20:36:18.901999872,158.142713332243,569.917429961739,3.38214366507053
2019-09-19 20:43:18.901999872,158.72339748683,570.172262221527,2.90448903431669
2019-09-19 20:48:18.901999872,158.559312538443,570.539986109467,3.01994699427634
2019-09-19 20:53:18.901999872,158.749696945419,570.514438768539,3.14783107852563
2019-09-19 20:59:18.901999872,158.956886866722,570.120920943718,3.04755475999847
2019-09-19 21:05:18.901999872,158.491510980644,570.270604688339,3.11710387397408
2019-09-19 21:15:18.901999872,158.518722844267,570.471087199669,3.16266555909038
2019-09-19 21:25:18.901999872,158.086489454527,569.894200622787,3.42265051841766
2019-09-19 21:32:18.901999872,158.773542774258,570.440262705307,2.92010953948766
2019-09-19 21:37:18.901999872,158.934446634827,570.273218605461,3.00512927453041
2019-09-19 21:42:18.901999872,159.145150548487,570.093548792725,3.10348079603776
2019-09-19 21:48:18.901999872,158.635769614258,570.58600091465,3.00477652672306
2019-09-19 21:54:18.901999872,158.372602411194,570.303944461441,3.15260829719245
2019-09-19 22:04:18.901999872,158.34343010973,570.353954121094,3.22343759094954
2019-09-19 22:14:18.901999872,158.173278900852,570.131968442497,3.28341743330359
2019-09-19 22:21:18.901999872,158.440946480093,570.011925531654,3.10199582602188
2019-09-19 22:26:18.901999872,158.810569156885,570.166738472137,3.09977607712165
2019-09-19 22:31:18.901999872,159.048756189718,570.218030430756,3.17723090328872
2019-09-19 22:37:18.901999872,158.857360739326,570.257781698685,3.08748847040355
2019-09-19 22:43:18.901999872,158.313000168896,570.278446439705,3.2135086360094
2019-09-19 22:53:18.901999872,158.176977840176,570.352721141319,3.34331404952288
2019-09-19 23:03:18.901999872,158.139026722717,570.065535492249,3.26458174071759
2019-09-19 23:10:18.901999872,158.548425327034,570.091723982658,2.95381496815383
2019-09-19 23:15:18.901999872,158.688220573864,569.927984268608,3.05685431729436
2019-09-19 23:20:18.901999872,158.904978418217,569.873387924194,3.20791399028271
2019-09-19 23:26:18.901999872,158.728477363501,569.925419670677,3.07373034265131
2019-09-19 23:32:18.901999872,158.274247614584,570.15475390873,3.14384007711813
2019-09-19 23:42:16.901999872,158.27104186717,570.166787791328,3.20550544135451
2019-09-19 23:52:18.901999872,158.141406373682,569.976169118195,3.21507567624152
2019-09-19 23:59:18.901999872,158.560545518217,570.429659079247,2.94025257594079
2019-09-20 00:04:18.901999872,158.569040748863,569.957625102386,3.10967979450703
2019-09-20 00:09:18.901999872,158.718810802069,569.612538723106,3.29048587516695
2019-09-20 00:15:18.901999872,158.644277174702,569.867568259659,3.13142878711641
2019-09-20 00:21:18.901999872,158.369717238522,570.323129626732,3.065524476946
2019-09-20 00:31:19.096999936,158.315552437029,570.246734199905,3.1333689963834
2019-09-20 00:41:18.901999872,158.225779179649,570.075547288017,3.15667770840749
2019-09-20 00:48:18.901999872,158.458257516127,569.939870193634,3.00525353577331
2019-09-20 00:53:18.901999872,158.492213779116,569.709401614189,3.255842996566
2019-09-20 00:58:18.901999872,158.863809223547,569.931190016022,3.2187809731169
2019-09-20 01:04:18.901999872,158.553012011795,569.858740124474,3.19675937638551
2019-09-20 01:10:18.901999872,158.381134631233,570.086348190842,3.03063885545194
2019-09-20 01:20:18.901999872,158.3845993044,570.078161205139,3.08431412544355
2019-09-20 01:30:18.901999872,158.364378436098,569.97390043541,3.09653777133584
2019-09-20 01:37:18.901999872,158.502780415783,569.762271786919,2.91061501726493
2019-09-20 01:42:18.901999872,158.609852379398,569.706738377876,3.08960187479824
2019-09-20 01:47:18.901999872,158.918812451286,569.816128343468,3.20513940048397
2019-09-20 01:53:18.901999872,158.698367997408,569.789446661148,3.0951179180643
2019-09-20 01:59:18.901999872,158.261572582502,569.850799734726,3.10570979228631
2019-09-20 02:09:18.901999872,158.335711656342,570.056411441917,3.10583135638595
2019-09-20 02:19:19.096999936,158.305022789755,569.936812403793,3.12162178158209
2019-09-20 02:26:19.096999936,158.625239966984,570.177539374962,2.86675638546214
2019-09-20 02:31:18.901999872,158.677358022051,570.007338846893,3.01642452518314
2019-09-20 02:36:18.901999872,158.849777913713,569.790186449013,3.13860106899515
2019-09-20 02:42:18.901999872,158.653660150785,569.831515931053,3.01332897533685
2019-09-20 02:48:18.901999872,158.241746267729,569.930844781685,3.06986668493614
2019-09-20 02:58:18.901999872,158.246320622692,570.026967884903,3.09930157256156
2019-09-20 03:08:18.901999872,158.206581684561,570.048027179451,3.13776167948306
2019-09-20 03:15:18.901999872,158.39203417244,569.681832186432,2.97173575121656
2019-09-20 03:20:18.901999872,158.655645248222,569.767203706017,3.0770536084497
2019-09-20 03:25:18.901999872,158.926900798607,569.981742186775,3.13407815240681
2019-09-20 03:31:18.901999872,158.679022544746,569.773615200844,3.05560611792579
2019-09-20 03:37:18.901999872,158.164019222746,569.865694130402,3.13011970937148
2019-09-20 03:47:18.901999872,158.196890463533,569.964480469933,3.13329521025002
2019-09-20 03:59:43.096999936,158.187433508663,569.826682650337,3.14502470096707
2019-09-20 04:04:19.096999936,158.570138100862,569.956490760994,2.82871568431705
2019-09-20 04:09:19.096999936,158.712411637039,569.728340183525,2.9260436399585
2019-09-20 04:14:18.901999872,158.916815024052,569.773171328125,3.0588085902369
2019-09-20 04:20:18.901999872,158.710019656277,569.741409769135,2.93134545298874
2019-09-20 04:26:18.901999872,158.150924977541,569.817509280815,3.08092111922666
2019-09-20 04:36:18.901999872,158.111124390421,569.918219068794,3.11377829633862
2019-09-20 04:46:18.901999872,158.15983942131,569.750780415421,3.11804556227684
2019-09-20 04:53:18.901999872,158.579274480991,570.044032324982,2.76904466486588
2019-09-20 04:58:18.901999872,158.775885435829,569.900562798424,2.84628583875641
2019-09-20 05:03:18.901999872,158.991225353441,569.757487825394,2.97098363355413
2019-09-20 05:09:18.901999872,158.811839126053,569.84695283783,2.84461110544711
2019-09-20 05:15:18.901999872,158.207814664335,569.749843350792,3.03676348982856
2019-09-20 05:25:18.901999872,158.210268294086,569.90036552166,3.09736637227491
2019-09-20 05:42:30.096999936,158.544122227621,569.393857430306,2.81781306066126
2019-09-20 05:47:19.096999936,158.870109750195,569.673053370438,2.84984414132431
2019-09-20 05:52:19.096999936,159.119245643425,569.752999779015,2.91843885189325
2019-09-20 05:58:18.901999872,158.921660634565,569.820813666611,2.84380523757264
2019-09-20 06:04:18.901999872,158.184844251137,569.465468895607,3.05022165672004
2019-09-20 06:14:18.901999872,158.232375621443,569.659441273727,3.08750985489652
2019-09-20 06:24:18.901999872,158.198049464521,569.63488031662,3.08628496655181
2019-09-20 06:31:18.901999872,158.680070577555,569.758030336494,2.71203514784977
2019-09-20 06:36:18.901999872,158.91245027565,569.771445156441,2.74981634528294
2019-09-20 06:41:18.901999872,159.198859147463,569.662647021141,2.84253719493583
2019-09-20 06:47:18.901999872,158.926333627911,569.734406444015,2.75600648171008
2019-09-20 06:53:18.901999872,158.285652677498,569.719709325104,2.9858628096357
2019-09-20 07:03:18.901999872,158.232264653263,569.659835827255,3.03341094076052
2019-09-20 07:13:18.901999872,158.257133855314,569.675272734032,3.03710429314435
2019-09-20 07:22:50.096999936,158.777352681761,570.007289527702,2.63492767520353
2019-09-20 07:25:18.901999872,159.046166932192,569.827866310921,2.67376249238461
2019-09-20 07:30:18.901999872,159.297929072342,569.719314771576,2.75997475005299
2019-09-20 07:36:18.901999872,159.028831236563,569.681881505623,2.67880499435604
2019-09-20 07:42:18.901999872,158.322136549025,569.827619714966,2.97201432758436
2019-09-20 07:52:18.901999872,158.32467648736,569.759460593033,2.99892160667211
2019-09-20 08:02:16.901999872,158.33511982605,569.831910484581,3.01713734161526
2019-09-20 08:09:18.901999872,158.677370351849,569.38147831337,2.65766324428558
2019-09-20 08:14:18.901999872,159.04820134882,569.647949902229,2.66434522405088
2019-09-20 08:19:18.901999872,159.36305506403,569.880341930122,2.71518541117355
2019-09-20 08:25:18.901999872,159.114769926844,569.744171643829,2.67213245459214
2019-09-20 08:31:18.901999872,158.407014876699,569.6595892313,2.91214988443106
2019-09-20 08:41:18.901999872,158.364526393671,569.723210987663,2.96253868536443
2019-09-20 08:51:18.901999872,158.376732893438,569.672757455292,2.96625708264992
2019-09-20 09:01:52.096999936,158.849346370792,569.885964317894,2.55505524541304
2019-09-20 09:03:18.901999872,159.134485273437,569.706491781921,2.56913741566226
2019-09-20 09:08:18.901999872,159.429229088526,569.75729054863,2.64745879542708
2019-09-20 09:14:18.901999872,159.18750340374,569.658356251526,2.57266816883832
2019-09-20 09:20:18.901999872,158.52608373352,569.784859976387,2.82616437944934
2019-09-20 09:30:18.901999872,158.407828643351,569.781111717873,2.90516120094687
2019-09-20 09:40:18.901999872,158.406016163082,569.823328945351,2.90269986507207
2019-09-20 09:47:18.901999872,159.038756723747,570.076435033455,2.46270775744811
2019-09-20 09:52:18.901999872,159.22150898592,569.973752477837,2.50177202445909
2019-09-20 09:57:18.901999872,159.449659563389,569.750977692184,2.57533371698827
2019-09-20 10:03:18.901999872,159.207736601839,569.848136498413,2.49883059708461
2019-09-20 10:09:18.901999872,158.469711898232,569.896222709618,2.89388791274637
2019-09-20 10:19:18.901999872,158.485124145412,569.86209382946,2.86859198410138
2019-09-20 10:29:18.901999872,158.462289359989,569.80365058815,2.8851863506411
2019-09-20 10:36:44.096999936,158.922462071419,569.32505715889,2.51984847121835
2019-09-20 10:41:18.901999872,159.322009167337,569.526526054039,2.5072965444611
2019-09-20 10:46:18.901999872,159.571206709557,569.777856651268,2.54673764091566
2019-09-20 10:52:18.901999872,159.302811672249,569.678873034973,2.52423113635734
2019-09-20 10:58:18.901999872,158.619210695887,569.621514815865,2.7588323172307
2019-09-20 11:08:18.901999872,158.564182808552,569.657616463661,2.82181793309122
2019-09-20 11:18:16.901999872,158.570495664997,569.771741071587,2.82707986693189
2019-09-20 11:25:18.901999872,159.076646192217,569.881574909897,2.47182333104327
2019-09-20 11:30:18.901999872,159.303033608608,569.754380716362,2.47652618561745
2019-09-20 11:35:18.901999872,159.480730653706,569.702299650688,2.57336460975781
2019-09-20 11:41:18.901999872,159.235330689192,569.804735610352,2.51585400205523
2019-09-20 11:47:18.901999872,158.623143901367,569.838617894554,2.76447724541381
2019-09-20 11:57:18.901999872,158.567585832729,569.739042447968,2.77918418963313
2019-09-20 12:07:19.096999936,158.610024996567,569.911215743675,2.80637601733446
2019-09-20 12:15:32.096999936,158.280153587704,568.791670108452,2.86088104418367
2019-09-20 12:19:18.901999872,158.934323336849,569.556709398918,2.71718495759219
2019-09-20 12:24:18.901999872,159.345904315367,569.587731170044,2.66818441482365
2019-09-20 12:30:18.901999872,158.967354865007,569.60415446064,2.70534083828673
2019-09-20 12:36:18.901999872,158.531632142506,569.766020045433,2.87232251853153
2019-09-20 12:50:57.901999872,158.531644472303,569.708563187942,2.8253916479063
2019-09-20 12:56:18.901999872,158.56927501502,569.843845728798,2.8197748470743
2019-09-20 13:03:18.901999872,158.108720079861,568.73362142067,3.05769023905084
2019-09-20 13:08:18.901999872,158.774911381807,569.545464623375,2.80300593683526
2019-09-20 13:13:18.901999872,158.989326564589,569.626397415772,2.84653840695709
2019-09-20 13:19:18.901999872,158.777525298929,569.537326956863,2.83906616421759
2019-09-20 13:25:18.901999872,158.349126476288,569.626052181435,2.92386993514672
2019-09-20 13:35:18.901999872,158.496664836102,569.748856966972,2.87265677164227
2019-09-20 13:45:18.901999872,158.43259920702,569.74722943367,2.93536727889061
2019-09-20 13:52:49.796000000,158.480882694988,569.425717627678,2.77844401646227
2019-09-20 13:57:18.901999872,158.628199118443,569.501718500977,2.84829617374808
2019-09-20 14:02:18.901999872,158.84443911129,569.591923301277,2.97467583001941
2019-09-20 14:08:18.901999872,158.666988662148,569.591430109367,2.86578888164535
2019-09-20 14:14:18.901999872,158.448208730965,569.603907864685,2.84663897186995
2019-09-20 14:24:16.901999872,158.437432487736,569.698896626511,2.86843015550599
2019-09-20 14:34:18.901999872,158.434448676682,569.71245940403,2.87908810973778
2019-09-20 14:41:18.901999872,158.480944343977,569.839554959183,2.76020940151632
2019-09-20 14:46:18.901999872,158.491017788734,569.586448871078,2.92140628743485
2019-09-20 14:51:18.901999872,158.713508989038,569.612440084724,3.05399380421758
2019-09-20 14:57:18.901999872,158.512792211552,569.636014658012,2.94325256985456
2019-09-20 15:03:18.901999872,158.318782844038,569.545316665802,2.92646497226581
2019-09-20 15:13:18.901999872,158.433191037312,569.804439695206,2.88609239812225
2019-09-20 15:23:18.901999872,158.281411227074,569.707675442505,2.97497752475798
2019-09-20 15:30:18.901999872,158.3802222262,569.378272565956,2.82197610127792
2019-09-20 15:35:18.901999872,158.612429307127,569.559421954422,2.85179687304214
2019-09-20 15:40:18.901999872,158.901452096062,569.74722943367,2.95087026567683
2019-09-20 15:46:18.901999872,158.634080431967,569.596559305229,2.87304785741448
2019-09-20 15:52:18.901999872,158.350803328781,569.79457585701,2.88055458505705
2019-09-20 16:02:18.901999872,158.347560591974,569.87570592617,2.90051903209597
2019-09-20 16:12:18.901999872,158.090878862524,569.667529621048,3.0844541842398
2019-09-20 16:19:18.901999872,158.51750219429,569.744911431694,2.71285353817508
2019-09-20 16:24:18.901999872,158.699539328194,569.644744154816,2.75218077665359
2019-09-20 16:29:18.901999872,158.984098730345,569.746440326614,2.87427987392351
2019-09-20 16:35:18.901999872,158.719340983372,569.679464865265,2.76131465229228
2019-09-20 16:41:18.901999872,158.300103200455,569.739782235832,2.88512778410181
2019-09-20 16:51:18.901999872,158.29078187336,569.690906917572,2.90853205205843
2019-09-20 17:01:19.096999936,157.96903580121,569.488402319412,3.11894775669619
2019-09-20 17:08:18.901999872,158.582517217798,569.990175768433,2.66194052818447
2019-09-20 17:13:18.901999872,158.784775220003,569.909489571991,2.68868848316699
2019-09-20 17:18:18.901999872,159.105263652782,569.771593114014,2.81320691793814
2019-09-20 17:24:18.901999872,158.801099872217,569.782640612793,2.74794529847518
2019-09-20 17:30:18.901999872,158.275517583752,569.719265452385,2.95987371517375
2019-09-20 17:40:18.901999872,158.296983761625,569.911363701248,2.9497981512323
2019-09-20 17:50:18.901999872,157.989244339714,569.402291011963,3.14773802708328
2019-09-20 17:57:18.901999872,158.551409138088,569.448059221191,2.69762720122576
