dtime,Cabin temperature
2018-09-17 10:14:00,22.0660076141357
2018-09-17 10:15:00,22.0031414031982
2018-09-17 10:16:00,22.0031414031982
2018-09-17 10:17:00,22.0031414031982
2018-09-17 10:18:00,22.1288738250732
2018-09-17 10:19:00,22.1288738250732
2018-09-17 10:20:00,22.1288738250732
2018-09-17 10:21:00,22.0660076141357
2018-09-17 10:22:00,22.0031414031982
2018-09-17 10:23:00,22.0031414031982
2018-09-17 10:24:00,22.0031414031982
2018-09-17 10:25:00,22.0031414031982
2018-09-17 10:26:00,22.0031414031982
2018-09-17 10:27:00,22.0031414031982
2018-09-17 10:28:00,22.0031414031982
2018-09-17 10:29:00,22.0660076141357
2018-09-17 10:30:00,22.0660076141357
2018-09-17 10:31:00,22.0660076141357
2018-09-17 10:32:00,22.0031414031982
2018-09-17 10:33:00,22.0031414031982
2018-09-17 10:34:00,22.0031414031982
2018-09-17 10:35:00,22.0660076141357
2018-09-17 10:36:00,22.0660076141357
2018-09-17 10:37:00,22.0660076141357
2018-09-17 10:38:00,22.0660076141357
2018-09-17 10:53:00,22.1917400360107
2018-09-17 10:54:00,22.1917400360107
2018-09-17 10:55:00,22.22317314147945
2018-09-17 10:56:00,22.2546062469482
2018-09-17 10:57:00,22.1917400360107
2018-09-17 10:58:00,22.1917400360107
2018-09-17 10:59:00,22.1917400360107
2018-09-17 11:00:00,22.1917400360107
2018-09-17 11:01:00,22.1917400360107
2018-09-17 11:02:00,22.1917400360107
2018-09-17 11:03:00,22.1917400360107
2018-09-17 11:04:00,22.2546062469482
2018-09-17 11:05:00,22.1917400360107
2018-09-17 11:06:00,22.1917400360107
2018-09-17 11:07:00,22.1917400360107
2018-09-17 11:08:00,22.1917400360107
2018-09-17 11:09:00,22.1917400360107
2018-09-17 11:10:00,22.1917400360107
2018-09-17 11:11:00,22.1917400360107
2018-09-17 11:12:00,22.1917400360107
2018-09-17 11:13:00,22.1917400360107
2018-09-17 11:14:00,22.1917400360107
2018-09-17 11:15:00,22.1917400360107
2018-09-17 11:16:00,22.1917400360107
2018-09-17 11:17:00,22.1917400360107
2018-09-17 11:18:00,22.1917400360107
2018-09-17 11:19:00,22.1917400360107
2018-09-17 11:20:00,22.1917400360107
2018-09-17 11:21:00,22.1917400360107
2018-09-17 11:22:00,22.2546062469482
2018-09-17 11:23:00,22.1917400360107
2018-09-17 11:24:00,22.1917400360107
2018-09-17 11:25:00,22.1917400360107
2018-09-17 11:26:00,22.1917400360107
2018-09-17 11:27:00,22.1917400360107
2018-09-17 11:28:00,22.1917400360107
2018-09-17 11:29:00,22.2546062469482
2018-09-17 11:30:00,22.1917400360107
2018-09-17 11:31:00,22.2546062469482
2018-09-17 11:32:00,22.2546062469482
2018-09-17 11:33:00,22.2546062469482
2018-09-17 11:34:00,22.1288738250732
2018-09-17 11:35:00,22.1288738250732
2018-09-17 11:36:00,22.1288738250732
2018-09-17 11:37:00,22.1288738250732
2018-09-17 11:38:00,22.1917400360107
2018-09-17 11:39:00,22.1288738250732
2018-09-17 11:40:00,22.1917400360107
2018-09-17 11:41:00,22.1288738250732
2018-09-17 11:42:00,22.16030693054195
2018-09-17 11:43:00,22.1917400360107
2018-09-17 11:44:00,22.1288738250732
2018-09-17 11:45:00,22.1917400360107
2018-09-17 11:46:00,22.1917400360107
2018-09-17 11:47:00,22.1917400360107
2018-09-17 11:48:00,22.1917400360107
2018-09-17 11:49:00,22.1917400360107
2018-09-17 11:50:00,22.1917400360107
2018-09-17 11:51:00,22.16030693054195
2018-09-17 11:52:00,22.1288738250732
2018-09-17 11:53:00,22.09744071960445
2018-09-17 11:54:00,22.0660076141357
2018-09-17 11:55:00,22.1288738250732
2018-09-17 11:56:00,22.107918421427367
2018-09-17 11:57:00,22.08696301778153
2018-09-17 11:58:00,22.0660076141357
2018-09-17 11:59:00,22.0660076141357
2018-09-17 12:00:00,22.0660076141357
2018-09-17 12:01:00,22.0660076141357
2018-09-17 12:02:00,22.0660076141357
2018-09-17 12:03:00,22.0660076141357
2018-09-17 12:04:00,22.0660076141357
2018-09-17 12:05:00,22.0660076141357
2018-09-17 12:06:00,22.1288738250732
2018-09-17 12:07:00,22.1288738250732
2018-09-17 12:08:00,22.1288738250732
2018-09-17 12:09:00,22.0660076141357
2018-09-17 12:10:00,22.0660076141357
2018-09-17 12:11:00,22.1288738250732
2018-09-17 12:12:00,22.1288738250732
2018-09-17 12:13:00,22.09744071960445
2018-09-17 12:14:00,22.0660076141357
2018-09-17 12:15:00,22.0660076141357
2018-09-17 12:16:00,22.1288738250732
2018-09-17 12:17:00,22.0660076141357
2018-09-17 12:18:00,22.0031414031982
2018-09-17 12:19:00,22.0031414031982
2018-09-17 12:20:00,22.0031414031982
2018-09-17 12:27:00,22.0031414031982
2018-09-17 12:28:00,22.03457450866695
2018-09-17 12:29:00,22.0660076141357
2018-09-17 12:30:00,22.0660076141357
2018-09-17 12:31:00,22.0660076141357
2018-09-17 12:32:00,22.0660076141357
2018-09-17 12:33:00,22.0660076141357
2018-09-17 12:34:00,22.0031414031982
2018-09-17 12:35:00,22.1288738250732
2018-09-17 12:36:00,22.0660076141357
2018-09-17 12:37:00,22.1288738250732
2018-09-17 12:38:00,22.0660076141357
2018-09-17 12:39:00,22.0660076141357
2018-09-17 12:40:00,22.1288738250732
2018-09-17 12:41:00,22.1917400360107
2018-09-17 12:42:00,22.22317314147945
2018-09-17 12:43:00,22.2546062469482
2018-09-17 12:44:00,22.3174724578857
2018-09-17 12:45:00,22.3174724578857
2018-09-17 12:46:00,22.3803386688232
2018-09-17 12:47:00,22.3803386688232
2018-09-17 12:48:00,22.4432048797607
2018-09-17 12:49:00,22.5060710906982
2018-09-17 12:50:00,22.53750419616695
2018-09-17 12:51:00,22.5689373016357
2018-09-17 12:52:00,22.6318035125732
2018-09-17 12:53:00,22.5689373016357
2018-09-17 12:54:00,22.6318035125732
2018-09-17 12:55:00,22.6318035125732
2018-09-17 12:56:00,22.7575359344482
2018-09-17 12:57:00,22.8204021453857
2018-09-17 12:58:00,22.85183525085445
2018-09-17 12:59:00,22.8832683563232
2018-09-17 13:00:00,22.9461326599121
2018-09-17 13:01:00,22.9461326599121
2018-09-17 13:02:00,23.0089988708496
2018-09-17 13:03:00,23.0089988708496
2018-09-17 13:04:00,23.0089988708496
2018-09-17 13:05:00,23.0089988708496
2018-09-17 13:06:00,23.0718650817871
2018-09-17 13:07:00,23.1347312927246
2018-09-17 13:08:00,23.1975975036621
2018-09-17 13:09:00,23.22903060913085
2018-09-17 13:10:00,23.2604637145996
2018-09-17 13:11:00,23.29189682006835
2018-09-17 13:12:00,23.3233299255371
2018-09-17 13:13:00,23.3233299255371
2018-09-17 13:14:00,23.3861961364746
2018-09-17 13:15:00,23.41762924194335
2018-09-17 13:16:00,23.4490623474121
2018-09-17 13:17:00,23.5119285583496
2018-09-17 13:18:00,23.4490623474121
2018-09-17 13:19:00,23.5119285583496
2018-09-17 13:20:00,23.5747947692871
2018-09-17 13:21:00,23.5119285583496
2018-09-17 13:22:00,23.6376609802246
2018-09-17 13:23:00,23.6376609802246
2018-09-17 13:24:00,23.5747947692871
2018-09-17 13:25:00,23.6376609802246
2018-09-17 13:26:00,23.6376609802246
2018-09-17 13:27:00,23.679571787516267
2018-09-17 13:28:00,23.72148259480793
2018-09-17 13:29:00,23.7633934020996
2018-09-17 13:30:00,23.7005271911621
2018-09-17 13:31:00,23.72148259480793
2018-09-17 13:32:00,23.742437998453767
2018-09-17 13:33:00,23.7633934020996
2018-09-17 13:34:00,23.7633934020996
2018-09-17 13:35:00,23.7633934020996
2018-09-17 13:36:00,23.8262596130371
2018-09-17 13:37:00,23.8891258239746
2018-09-17 13:38:00,23.904842376708974
2018-09-17 13:39:00,23.92055892944335
2018-09-17 13:40:00,23.936275482177724
2018-09-17 13:41:00,23.9519920349121
2018-09-17 13:42:00,23.8891258239746
2018-09-17 13:43:00,23.9519920349121
2018-09-17 13:44:00,24.0148582458496
2018-09-17 13:45:00,23.9519920349121
2018-09-17 13:46:00,24.0148582458496
2018-09-17 13:47:00,23.9519920349121
2018-09-17 13:48:00,23.9519920349121
2018-09-17 13:49:00,23.9519920349121
2018-09-17 13:50:00,24.0148582458496
2018-09-17 13:51:00,24.04629135131835
2018-09-17 13:52:00,24.0777244567871
2018-09-17 13:53:00,24.0777244567871
2018-09-17 13:54:00,24.03581364949543
2018-09-17 13:55:00,23.993902842203767
2018-09-17 13:56:00,23.9519920349121
2018-09-17 13:57:00,23.9519920349121
2018-09-17 14:05:00,23.9519920349121
2018-09-17 14:06:00,24.0148582458496
2018-09-17 14:07:00,24.0148582458496
2018-09-17 14:08:00,24.0148582458496
2018-09-17 14:09:00,23.9519920349121
2018-09-17 14:10:00,23.8891258239746
2018-09-17 14:11:00,23.8891258239746
2018-09-17 14:12:00,23.873409271240224
2018-09-17 14:13:00,23.85769271850585
2018-09-17 14:14:00,23.841976165771474
2018-09-17 14:15:00,23.8262596130371
2018-09-17 14:16:00,23.8262596130371
2018-09-17 14:17:00,23.8262596130371
2018-09-17 14:18:00,23.810543060302724
2018-09-17 14:19:00,23.79482650756835
2018-09-17 14:20:00,23.779109954833974
2018-09-17 14:21:00,23.7633934020996
2018-09-17 14:22:00,23.7633934020996
2018-09-17 14:23:00,23.8262596130371
2018-09-17 14:24:00,23.7633934020996
2018-09-17 14:25:00,23.747676849365224
2018-09-17 14:26:00,23.73196029663085
2018-09-17 14:27:00,23.716243743896474
2018-09-17 14:28:00,23.7005271911621
2018-09-17 14:29:00,23.7005271911621
2018-09-17 14:30:00,23.7005271911621
2018-09-17 14:31:00,23.7633934020996
2018-09-17 14:32:00,23.7633934020996
2018-09-17 14:33:00,23.7633934020996
2018-09-17 14:34:00,23.7633934020996
2018-09-17 14:35:00,23.72148259480793
2018-09-17 14:36:00,23.679571787516267
2018-09-17 14:37:00,23.6376609802246
2018-09-17 14:38:00,23.653377532958974
2018-09-17 14:39:00,23.66909408569335
2018-09-17 14:40:00,23.684810638427724
2018-09-17 14:41:00,23.7005271911621
2018-09-17 14:42:00,23.65861638387043
2018-09-17 14:43:00,23.616705576578767
2018-09-17 14:44:00,23.5747947692871
2018-09-17 14:45:00,23.60622787475585
2018-09-17 14:46:00,23.6376609802246
2018-09-17 14:47:00,23.6376609802246
2018-09-17 14:48:00,23.5747947692871
2018-09-17 14:49:00,23.6376609802246
2018-09-17 14:50:00,23.6376609802246
2018-09-17 14:51:00,23.5747947692871
2018-09-17 14:52:00,23.5747947692871
2018-09-17 14:53:00,23.5747947692871
2018-09-17 14:54:00,23.5747947692871
2018-09-17 14:55:00,23.6376609802246
2018-09-17 14:56:00,23.6376609802246
2018-09-17 14:57:00,23.6376609802246
2018-09-17 14:58:00,23.6376609802246
2018-09-17 14:59:00,23.5747947692871
2018-09-17 15:00:00,23.5747947692871
2018-09-17 15:01:00,23.5119285583496
2018-09-17 15:02:00,23.5119285583496
2018-09-17 15:03:00,23.5119285583496
2018-09-17 15:04:00,23.5119285583496
2018-09-17 15:05:00,23.5747947692871
2018-09-17 15:06:00,23.5747947692871
2018-09-17 15:07:00,23.5747947692871
2018-09-17 15:08:00,23.5747947692871
2018-09-17 15:09:00,23.5747947692871
2018-09-17 15:10:00,23.5747947692871
2018-09-17 15:11:00,23.5747947692871
2018-09-17 15:12:00,23.5747947692871
2018-09-17 15:13:00,23.5747947692871
2018-09-17 15:14:00,23.5747947692871
2018-09-17 15:15:00,23.5747947692871
2018-09-17 15:16:00,23.559078216552724
2018-09-17 15:17:00,23.54336166381835
2018-09-17 15:18:00,23.527645111083974
2018-09-17 15:19:00,23.5119285583496
2018-09-17 15:20:00,23.51821517944335
2018-09-17 15:21:00,23.5245018005371
2018-09-17 15:22:00,23.53078842163085
2018-09-17 15:23:00,23.5370750427246
2018-09-17 15:24:00,23.54336166381835
2018-09-17 15:25:00,23.5496482849121
2018-09-17 15:26:00,23.55593490600585
2018-09-17 15:27:00,23.5622215270996
2018-09-17 15:28:00,23.56850814819335
2018-09-17 15:29:00,23.5747947692871
2018-09-17 15:30:00,23.5119285583496
2018-09-17 15:31:00,23.6376609802246
2018-09-17 15:32:00,23.5119285583496
2018-09-17 15:33:00,23.52371597290038
2018-09-17 15:48:00,23.7005271911621
2018-09-17 15:49:00,23.6376609802246
2018-09-17 15:50:00,23.6376609802246
2018-09-17 15:51:00,23.6376609802246
2018-09-17 15:52:00,23.6376609802246
2018-09-17 15:53:00,23.7005271911621
2018-09-17 15:54:00,23.7005271911621
2018-09-17 15:55:00,23.6376609802246
2018-09-17 15:56:00,23.7005271911621
2018-09-17 15:57:00,23.7005271911621
2018-09-17 15:58:00,23.7005271911621
2018-09-17 15:59:00,23.7005271911621
2018-09-17 16:00:00,23.7005271911621
2018-09-17 16:01:00,23.7005271911621
2018-09-17 16:02:00,23.7005271911621
2018-09-17 16:03:00,23.6376609802246
2018-09-17 16:04:00,23.6376609802246
2018-09-17 16:05:00,23.7005271911621
2018-09-17 16:06:00,23.7005271911621
2018-09-17 16:07:00,23.7005271911621
2018-09-17 16:08:00,23.7005271911621
2018-09-17 16:09:00,23.7005271911621
2018-09-17 16:10:00,23.6376609802246
2018-09-17 16:11:00,23.65861638387043
2018-09-17 16:12:00,23.679571787516267
2018-09-17 16:13:00,23.7005271911621
2018-09-17 16:14:00,23.6376609802246
2018-09-17 16:15:00,23.6376609802246
2018-09-17 16:16:00,23.6376609802246
2018-09-17 16:17:00,23.65861638387043
2018-09-17 16:18:00,23.679571787516267
2018-09-17 16:19:00,23.7005271911621
2018-09-17 16:20:00,23.7005271911621
2018-09-17 16:21:00,23.6376609802246
2018-09-17 16:22:00,23.5747947692871
2018-09-17 16:23:00,23.5747947692871
2018-09-17 16:24:00,23.5747947692871
2018-09-17 16:25:00,23.5747947692871
2018-09-17 16:26:00,23.5747947692871
2018-09-17 16:27:00,23.5747947692871
2018-09-17 16:28:00,23.5747947692871
2018-09-17 16:29:00,23.616705576578767
2018-09-17 16:30:00,23.65861638387043
2018-09-17 16:31:00,23.7005271911621
2018-09-17 16:32:00,23.7005271911621
2018-09-17 16:33:00,23.7005271911621
2018-09-17 16:34:00,23.7005271911621
2018-09-17 16:35:00,23.7005271911621
2018-09-17 16:36:00,23.69004948933918
2018-09-17 16:37:00,23.679571787516267
2018-09-17 16:38:00,23.66909408569335
2018-09-17 16:39:00,23.65861638387043
2018-09-17 16:40:00,23.648138682047517
2018-09-17 16:41:00,23.6376609802246
2018-09-17 16:42:00,23.7005271911621
2018-09-17 16:43:00,23.6753807067871
2018-09-17 16:44:00,23.6502342224121
2018-09-17 16:45:00,23.6250877380371
2018-09-17 16:46:00,23.5999412536621
2018-09-17 16:47:00,23.5747947692871
2018-09-17 16:48:00,23.5747947692871
2018-09-17 16:49:00,23.5747947692871
2018-09-17 16:50:00,23.5747947692871
2018-09-17 16:51:00,23.5747947692871
2018-09-17 16:52:00,23.6376609802246
2018-09-17 16:53:00,23.65861638387043
2018-09-17 16:54:00,23.679571787516267
2018-09-17 16:55:00,23.7005271911621
2018-09-17 16:56:00,23.7005271911621
2018-09-17 16:57:00,23.7005271911621
2018-09-17 16:58:00,23.7005271911621
2018-09-17 16:59:00,23.7005271911621
2018-09-17 17:00:00,23.7005271911621
2018-09-17 17:01:00,23.6376609802246
2018-09-17 17:02:00,23.65861638387043
2018-09-17 17:03:00,23.679571787516267
2018-09-17 17:04:00,23.7005271911621
2018-09-17 17:05:00,23.6376609802246
2018-09-17 17:06:00,23.7005271911621
2018-09-17 17:07:00,23.7005271911621
2018-09-17 17:08:00,23.7633934020996
2018-09-17 17:09:00,23.6376609802246
2018-09-17 17:30:00,23.7005271911621
2018-09-17 17:31:00,23.66909408569335
2018-09-17 17:32:00,23.6376609802246
2018-09-17 17:33:00,23.7005271911621
2018-09-17 17:34:00,23.7005271911621
2018-09-17 17:35:00,23.6376609802246
2018-09-17 17:36:00,23.7005271911621
2018-09-17 17:37:00,23.7005271911621
2018-09-17 17:38:00,23.7005271911621
2018-09-17 17:39:00,23.7005271911621
2018-09-17 17:40:00,23.7005271911621
2018-09-17 17:41:00,23.65861638387043
2018-09-17 17:42:00,23.616705576578767
2018-09-17 17:43:00,23.5747947692871
2018-09-17 17:44:00,23.5747947692871
2018-09-17 17:45:00,23.5747947692871
2018-09-17 17:46:00,23.616705576578767
2018-09-17 17:47:00,23.65861638387043
2018-09-17 17:48:00,23.7005271911621
2018-09-17 17:49:00,23.7005271911621
2018-09-17 17:50:00,23.7005271911621
2018-09-17 17:51:00,23.6376609802246
2018-09-17 17:52:00,23.66909408569335
2018-09-17 17:53:00,23.7005271911621
2018-09-17 17:54:00,23.6376609802246
2018-09-17 17:55:00,23.6376609802246
2018-09-17 17:56:00,23.7005271911621
2018-09-17 17:57:00,23.7005271911621
2018-09-17 17:58:00,23.6376609802246
2018-09-17 17:59:00,23.6376609802246
2018-09-17 18:00:00,23.6376609802246
2018-09-17 18:01:00,23.7633934020996
2018-09-17 18:02:00,23.7005271911621
2018-09-17 18:03:00,23.7005271911621
2018-09-17 18:04:00,23.73196029663085
2018-09-17 18:05:00,23.7633934020996
2018-09-17 18:06:00,23.7633934020996
2018-09-17 18:07:00,23.7005271911621
2018-09-17 18:08:00,23.7633934020996
2018-09-17 18:09:00,23.7005271911621
2018-09-17 18:10:00,23.73196029663085
2018-09-17 18:11:00,23.7633934020996
2018-09-17 18:12:00,23.7005271911621
2018-09-17 18:13:00,23.7633934020996
2018-09-17 18:14:00,23.7633934020996
2018-09-17 18:15:00,23.7633934020996
2018-09-17 18:16:00,23.7633934020996
2018-09-17 18:17:00,23.7633934020996
2018-09-17 18:18:00,23.7633934020996
2018-09-17 18:19:00,23.7005271911621
2018-09-17 18:20:00,23.7005271911621
2018-09-17 18:21:00,23.7005271911621
2018-09-17 18:22:00,23.7005271911621
2018-09-17 18:23:00,23.7633934020996
2018-09-17 18:24:00,23.7633934020996
2018-09-17 18:25:00,23.7633934020996
2018-09-17 18:26:00,23.7005271911621
2018-09-17 18:27:00,23.7005271911621
2018-09-17 18:28:00,23.7131004333496
2018-09-17 18:29:00,23.7256736755371
2018-09-17 18:30:00,23.7382469177246
2018-09-17 18:31:00,23.7508201599121
2018-09-17 18:32:00,23.7633934020996
2018-09-17 18:33:00,23.7633934020996
2018-09-17 18:34:00,23.7633934020996
2018-09-17 18:35:00,23.7005271911621
2018-09-17 18:36:00,23.66909408569335
2018-09-17 18:37:00,23.6376609802246
2018-09-17 18:38:00,23.6376609802246
2018-09-17 18:39:00,23.6376609802246
2018-09-17 18:40:00,23.6376609802246
2018-09-17 18:41:00,23.7005271911621
2018-09-17 18:42:00,23.6376609802246
2018-09-17 18:43:00,23.7005271911621
2018-09-17 18:44:00,23.7005271911621
2018-09-17 18:45:00,23.6376609802246
2018-09-17 18:46:00,23.5747947692871
2018-09-17 18:47:00,23.5747947692871
2018-09-17 18:48:00,23.5747947692871
2018-09-17 19:09:00,23.5747947692871
2018-09-17 19:10:00,23.5119285583496
2018-09-17 19:11:00,23.5747947692871
2018-09-17 19:12:00,23.6376609802246
2018-09-17 19:13:00,23.5747947692871
2018-09-17 19:14:00,23.5747947692871
2018-09-17 19:15:00,23.5747947692871
2018-09-17 19:16:00,23.5496482849121
2018-09-17 19:17:00,23.5245018005371
2018-09-17 19:18:00,23.4993553161621
2018-09-17 19:19:00,23.4742088317871
2018-09-17 19:20:00,23.4490623474121
2018-09-17 19:21:00,23.4490623474121
2018-09-17 19:22:00,23.4490623474121
2018-09-17 19:23:00,23.4490623474121
2018-09-17 19:24:00,23.4490623474121
2018-09-17 19:25:00,23.4490623474121
2018-09-17 19:26:00,23.4490623474121
2018-09-17 19:27:00,23.5119285583496
2018-09-17 19:28:00,23.5119285583496
2018-09-17 19:29:00,23.5119285583496
2018-09-17 19:30:00,23.5119285583496
2018-09-17 19:31:00,23.4490623474121
2018-09-17 19:32:00,23.5119285583496
2018-09-17 19:33:00,23.3861961364746
2018-09-17 19:34:00,23.4490623474121
2018-09-17 19:35:00,23.4490623474121
2018-09-17 19:36:00,23.433345794677724
2018-09-17 19:37:00,23.41762924194335
2018-09-17 19:38:00,23.401912689208974
2018-09-17 19:39:00,23.3861961364746
2018-09-17 19:40:00,23.370479583740224
2018-09-17 19:41:00,23.35476303100585
2018-09-17 19:42:00,23.339046478271474
2018-09-17 19:43:00,23.3233299255371
2018-09-17 19:44:00,23.3233299255371
2018-09-17 19:45:00,23.34428532918293
2018-09-17 19:46:00,23.365240732828767
2018-09-17 19:47:00,23.3861961364746
2018-09-17 19:48:00,23.3233299255371
2018-09-17 19:49:00,23.3861961364746
2018-09-17 19:50:00,23.3861961364746
2018-09-17 19:51:00,23.3861961364746
2018-09-17 19:52:00,23.35476303100585
2018-09-17 19:53:00,23.3233299255371
2018-09-17 19:54:00,23.29189682006835
2018-09-17 19:55:00,23.2604637145996
2018-09-17 19:56:00,23.28141911824543
2018-09-17 19:57:00,23.302374521891267
2018-09-17 19:58:00,23.3233299255371
2018-09-17 19:59:00,23.3861961364746
2018-09-17 20:00:00,23.3233299255371
2018-09-17 20:01:00,23.3233299255371
2018-09-17 20:02:00,23.3233299255371
2018-09-17 20:03:00,23.2604637145996
2018-09-17 20:04:00,23.2604637145996
2018-09-17 20:05:00,23.3233299255371
2018-09-17 20:06:00,23.2604637145996
2018-09-17 20:07:00,23.3861961364746
2018-09-17 20:08:00,23.3233299255371
2018-09-17 20:09:00,23.3233299255371
2018-09-17 20:10:00,23.3233299255371
2018-09-17 20:11:00,23.3233299255371
2018-09-17 20:12:00,23.3861961364746
2018-09-17 20:13:00,23.41762924194335
2018-09-17 20:14:00,23.4490623474121
2018-09-17 20:15:00,23.3861961364746
2018-09-17 20:16:00,23.3861961364746
2018-09-17 20:17:00,23.40715154012043
2018-09-17 20:18:00,23.428106943766267
2018-09-17 20:19:00,23.4490623474121
2018-09-17 20:20:00,23.4490623474121
2018-09-17 20:21:00,23.4490623474121
2018-09-17 20:22:00,23.4490623474121
2018-09-17 20:23:00,23.4490623474121
2018-09-17 20:24:00,23.4490623474121
2018-09-17 20:25:00,23.4490623474121
2018-09-17 20:26:00,23.4490623474121
2018-09-17 20:27:00,23.4490623474121
2018-09-17 20:28:00,23.4490623474121
2018-09-17 20:29:00,23.4490623474121
2018-09-17 20:30:00,23.4490623474121
2018-09-17 20:31:00,23.3861961364746
2018-09-17 20:44:00,23.5119285583496
2018-09-17 20:45:00,23.522406260172517
2018-09-17 20:46:00,23.53288396199543
2018-09-17 20:47:00,23.54336166381835
2018-09-17 20:48:00,23.553839365641267
2018-09-17 20:49:00,23.56431706746418
2018-09-17 20:50:00,23.5747947692871
2018-09-17 20:51:00,23.5119285583496
2018-09-17 20:52:00,23.54336166381835
2018-09-17 20:53:00,23.5747947692871
2018-09-17 20:54:00,23.5747947692871
2018-09-17 20:55:00,23.5119285583496
2018-09-17 20:56:00,23.4490623474121
2018-09-17 20:57:00,23.4490623474121
2018-09-17 20:58:00,23.4490623474121
2018-09-17 20:59:00,23.5119285583496
2018-09-17 21:00:00,23.4490623474121
2018-09-17 21:01:00,23.5119285583496
2018-09-17 21:02:00,23.5119285583496
2018-09-17 21:03:00,23.5119285583496
2018-09-17 21:17:00,23.6376609802246
2018-09-17 21:18:00,23.5747947692871
2018-09-17 21:19:00,23.5119285583496
2018-09-17 21:20:00,23.5119285583496
2018-09-17 21:21:00,23.4993553161621
2018-09-17 21:22:00,23.4867820739746
2018-09-17 21:23:00,23.4742088317871
2018-09-17 21:24:00,23.4616355895996
2018-09-17 21:25:00,23.4490623474121
2018-09-17 21:26:00,23.4490623474121
2018-09-17 21:27:00,23.4490623474121
2018-09-17 21:28:00,23.4490623474121
2018-09-17 21:29:00,23.4490623474121
2018-09-17 21:30:00,23.4490623474121
2018-09-17 21:31:00,23.4490623474121
2018-09-17 21:32:00,23.5119285583496
2018-09-17 21:33:00,23.5119285583496
2018-09-17 21:34:00,23.48049545288085
2018-09-17 21:35:00,23.4490623474121
2018-09-17 21:36:00,23.41762924194335
2018-09-17 21:37:00,23.3861961364746
2018-09-17 21:38:00,23.3861961364746
2018-09-17 21:39:00,23.3861961364746
2018-09-17 21:40:00,23.5119285583496
2018-09-17 21:41:00,23.5119285583496
2018-09-17 21:42:00,23.4490623474121
2018-09-17 21:43:00,23.8262596130371
2018-09-17 21:44:00,23.8891258239746
2018-09-17 21:45:00,23.5119285583496
2018-09-17 21:46:00,23.54336166381835
2018-09-17 21:47:00,23.5747947692871
2018-09-17 21:48:00,23.5119285583496
2018-09-17 21:49:00,23.4490623474121
2018-09-17 21:50:00,23.5119285583496
2018-09-17 21:51:00,23.4490623474121
2018-09-17 21:52:00,23.3861961364746
2018-09-17 21:53:00,23.4490623474121
2018-09-17 21:54:00,23.3861961364746
2018-09-17 21:55:00,23.4490623474121
2018-09-17 21:56:00,23.4490623474121
